name,sub_type,type,job,cls,rank,base_atk,min_atk,max_atk,base_matk,min_matk,max_matk,base_def,min_def,max_def
"Eligos","Wand","Weapon","Bishop","Mage","Mythic","0","0.00","0.00","3,447","3,102.30","3,791.70","0","0.00","0.00"
"Jaihin","Wand","Weapon","Bishop","Mage","Normal","0","0.00","0.00","27","24.30","29.70","0","0.00","0.00"
"Jaihin","Wand","Weapon","Bishop","Mage","Rare","0","0.00","0.00","203","182.70","223.30","0","0.00","0.00"
"Jaihin","Wand","Weapon","Bishop","Mage","Epic","0","0.00","0.00","594","534.60","653.40","0","0.00","0.00"
"Jaihin","Wand","Weapon","Bishop","Mage","Unique","0","0.00","0.00","1,199","1,079.10","1,318.90","0","0.00","0.00"
"Jaihin","Wand","Weapon","Bishop","Mage","Legendary","0","0.00","0.00","2,075","1,867.50","2,282.50","0","0.00","0.00"
"Jaihin","Wand","Weapon","Bishop","Mage","Mythic","0","0.00","0.00","3,447","3,102.30","3,791.70","0","0.00","0.00"
"Utgard","Wand","Weapon","Bishop","Mage","Normal","0","0.00","0.00","27","24.30","29.70","0","0.00","0.00"
"Utgard","Wand","Weapon","Bishop","Mage","Rare","0","0.00","0.00","203","182.70","223.30","0","0.00","0.00"
"Utgard","Wand","Weapon","Bishop","Mage","Epic","0","0.00","0.00","594","534.60","653.40","0","0.00","0.00"
"Utgard","Wand","Weapon","Bishop","Mage","Unique","0","0.00","0.00","1,199","1,079.10","1,318.90","0","0.00","0.00"
"Utgard","Wand","Weapon","Bishop","Mage","Legendary","0","0.00","0.00","2,075","1,867.50","2,282.50","0","0.00","0.00"
"Utgard","Wand","Weapon","Bishop","Mage","Mythic","0","0.00","0.00","3,447","3,102.30","3,791.70","0","0.00","0.00"
"Eclectic","","Shoes","Mage","Mage","Normal","0","0.00","0.00","0","0.00","0.00","11","9.90","12.10"
"Eclectic","","Shoes","Mage","Mage","Rare","0","0.00","0.00","0","0.00","0.00","53","47.70","58.30"
"Eclectic","","Shoes","Mage","Mage","Epic","0","0.00","0.00","0","0.00","0.00","148","133.20","162.80"
"Eclectic","","Shoes","Mage","Mage","Unique","0","0.00","0.00","0","0.00","0.00","301","270.90","331.10"
"Eclectic","","Shoes","Mage","Mage","Legendary","0","0.00","0.00","0","0.00","0.00","540","486.00","594.00"
"Eclectic","","Shoes","Mage","Mage","Mythic","0","0.00","0.00","0","0.00","0.00","981","882.90","1,079.10"
"Eligos","","Shoes","Mage","Mage","Normal","0","0.00","0.00","0","0.00","0.00","11","9.90","12.10"
"Eligos","","Shoes","Mage","Mage","Rare","0","0.00","0.00","0","0.00","0.00","53","47.70","58.30"
"Eligos","","Shoes","Mage","Mage","Epic","0","0.00","0.00","0","0.00","0.00","148","133.20","162.80"
"Eligos","","Shoes","Mage","Mage","Unique","0","0.00","0.00","0","0.00","0.00","301","270.90","331.10"
"Eligos","","Shoes","Mage","Mage","Legendary","0","0.00","0.00","0","0.00","0.00","540","486.00","594.00"
"Eligos","","Shoes","Mage","Mage","Mythic","0","0.00","0.00","0","0.00","0.00","981","882.90","1,079.10"
"Muspell","","Shoes","Mage","Mage","Normal","0","0.00","0.00","0","0.00","0.00","11","9.90","12.10"
"Muspell","","Shoes","Mage","Mage","Rare","0","0.00","0.00","0","0.00","0.00","53","47.70","58.30"
"Muspell","","Shoes","Mage","Mage","Epic","0","0.00","0.00","0","0.00","0.00","148","133.20","162.80"
"Muspell","","Shoes","Mage","Mage","Unique","0","0.00","0.00","0","0.00","0.00","301","270.90","331.10"
"Muspell","","Shoes","Mage","Mage","Legendary","0","0.00","0.00","0","0.00","0.00","540","486.00","594.00"
"Muspell","","Shoes","Mage","Mage","Mythic","0","0.00","0.00","0","0.00","0.00","981","882.90","1,079.10"
"Pensalir","","Shoes","Mage","Mage","Normal","0","0.00","0.00","0","0.00","0.00","11","9.90","12.10"
"Pensalir","","Shoes","Mage","Mage","Rare","0","0.00","0.00","0","0.00","0.00","53","47.70","58.30"
"Pensalir","","Shoes","Mage","Mage","Epic","0","0.00","0.00","0","0.00","0.00","148","133.20","162.80"
"Pensalir","","Shoes","Mage","Mage","Unique","0","0.00","0.00","0","0.00","0.00","301","270.90","331.10"
"Pensalir","","Shoes","Mage","Mage","Legendary","0","0.00","0.00","0","0.00","0.00","540","486.00","594.00"
"Pensalir","","Shoes","Mage","Mage","Mythic","0","0.00","0.00","0","0.00","0.00","981","882.90","1,079.10"
"Eclectic","","Outfit","Mage","Mage","Normal","0","0.00","0.00","0","0.00","0.00","19","17.10","20.90"
"Eclectic","","Outfit","Mage","Mage","Rare","0","0.00","0.00","0","0.00","0.00","90","81.00","99.00"
"Eclectic","","Outfit","Mage","Mage","Epic","0","0.00","0.00","0","0.00","0.00","249","224.10","273.90"
"Eclectic","","Outfit","Mage","Mage","Unique","0","0.00","0.00","0","0.00","0.00","503","452.70","553.30"
"Eclectic","","Outfit","Mage","Mage","Legendary","0","0.00","0.00","0","0.00","0.00","902","811.80","992.20"
"Eclectic","","Outfit","Mage","Mage","Mythic","0","0.00","0.00","0","0.00","0.00","1,637","1,473.30","1,800.70"
"Eligos","","Outfit","Mage","Mage","Normal","0","0.00","0.00","0","0.00","0.00","19","17.10","20.90"
"Eligos","","Outfit","Mage","Mage","Rare","0","0.00","0.00","0","0.00","0.00","90","81.00","99.00"
"Eligos","","Outfit","Mage","Mage","Epic","0","0.00","0.00","0","0.00","0.00","249","224.10","273.90"
"Eligos","","Outfit","Mage","Mage","Unique","0","0.00","0.00","0","0.00","0.00","503","452.70","553.30"
"Eligos","","Outfit","Mage","Mage","Legendary","0","0.00","0.00","0","0.00","0.00","902","811.80","992.20"
"Eligos","","Outfit","Mage","Mage","Mythic","0","0.00","0.00","0","0.00","0.00","1,637","1,473.30","1,800.70"
"Muspell","","Outfit","Mage","Mage","Normal","0","0.00","0.00","0","0.00","0.00","19","17.10","20.90"
"Muspell","","Outfit","Mage","Mage","Rare","0","0.00","0.00","0","0.00","0.00","90","81.00","99.00"
"Muspell","","Outfit","Mage","Mage","Epic","0","0.00","0.00","0","0.00","0.00","249","224.10","273.90"
"Muspell","","Outfit","Mage","Mage","Unique","0","0.00","0.00","0","0.00","0.00","503","452.70","553.30"
"Muspell","","Outfit","Mage","Mage","Legendary","0","0.00","0.00","0","0.00","0.00","902","811.80","992.20"
"Muspell","","Outfit","Mage","Mage","Mythic","0","0.00","0.00","0","0.00","0.00","1,637","1,473.30","1,800.70"
"Pensalir","","Outfit","Mage","Mage","Normal","0","0.00","0.00","0","0.00","0.00","19","17.10","20.90"
"Pensalir","","Outfit","Mage","Mage","Rare","0","0.00","0.00","0","0.00","0.00","90","81.00","99.00"
"Pensalir","","Outfit","Mage","Mage","Epic","0","0.00","0.00","0","0.00","0.00","249","224.10","273.90"
"Pensalir","","Outfit","Mage","Mage","Unique","0","0.00","0.00","0","0.00","0.00","503","452.70","553.30"
"Pensalir","","Outfit","Mage","Mage","Legendary","0","0.00","0.00","0","0.00","0.00","902","811.80","992.20"
"Pensalir","","Outfit","Mage","Mage","Mythic","0","0.00","0.00","0","0.00","0.00","1,637","1,473.30","1,800.70"
"Eclectic","","Hat","Mage","Mage","Normal","0","0.00","0.00","0","0.00","0.00","6","5.40","6.60"
"Eclectic","","Hat","Mage","Mage","Rare","0","0.00","0.00","0","0.00","0.00","34","30.60","37.40"
"Eclectic","","Hat","Mage","Mage","Epic","0","0.00","0.00","0","0.00","0.00","98","88.20","107.80"
"Eclectic","","Hat","Mage","Mage","Unique","0","0.00","0.00","0","0.00","0.00","200","180.00","220.00"
"Eclectic","","Hat","Mage","Mage","Legendary","0","0.00","0.00","0","0.00","0.00","359","323.10","394.90"
"Eclectic","","Hat","Mage","Mage","Mythic","0","0.00","0.00","0","0.00","0.00","653","587.70","718.30"
"Eligos","","Hat","Mage","Mage","Normal","0","0.00","0.00","0","0.00","0.00","6","5.40","6.60"
"Eligos","","Hat","Mage","Mage","Rare","0","0.00","0.00","0","0.00","0.00","34","30.60","37.40"
"Eligos","","Hat","Mage","Mage","Epic","0","0.00","0.00","0","0.00","0.00","98","88.20","107.80"
"Eligos","","Hat","Mage","Mage","Unique","0","0.00","0.00","0","0.00","0.00","200","180.00","220.00"
"Eligos","","Hat","Mage","Mage","Legendary","0","0.00","0.00","0","0.00","0.00","359","323.10","394.90"
"Eligos","","Hat","Mage","Mage","Mythic","0","0.00","0.00","0","0.00","0.00","653","587.70","718.30"
"Muspell","","Hat","Mage","Mage","Normal","0","0.00","0.00","0","0.00","0.00","6","5.40","6.60"
"Muspell","","Hat","Mage","Mage","Rare","0","0.00","0.00","0","0.00","0.00","34","30.60","37.40"
"Muspell","","Hat","Mage","Mage","Epic","0","0.00","0.00","0","0.00","0.00","98","88.20","107.80"
"Muspell","","Hat","Mage","Mage","Unique","0","0.00","0.00","0","0.00","0.00","200","180.00","220.00"
"Muspell","","Hat","Mage","Mage","Legendary","0","0.00","0.00","0","0.00","0.00","359","323.10","394.90"
"Muspell","","Hat","Mage","Mage","Mythic","0","0.00","0.00","0","0.00","0.00","653","587.70","718.30"
"Pensalir","","Hat","Mage","Mage","Normal","0","0.00","0.00","0","0.00","0.00","6","5.40","6.60"
"Pensalir","","Hat","Mage","Mage","Rare","0","0.00","0.00","0","0.00","0.00","34","30.60","37.40"
"Pensalir","","Hat","Mage","Mage","Epic","0","0.00","0.00","0","0.00","0.00","98","88.20","107.80"
"Pensalir","","Hat","Mage","Mage","Unique","0","0.00","0.00","0","0.00","0.00","200","180.00","220.00"
"Pensalir","","Hat","Mage","Mage","Legendary","0","0.00","0.00","0","0.00","0.00","359","323.10","394.90"
"Pensalir","","Hat","Mage","Mage","Mythic","0","0.00","0.00","0","0.00","0.00","653","587.70","718.30"
"Eclectic","","Gloves","Mage","Mage","Normal","0","0.00","0.00","0","0.00","0.00","11","9.90","12.10"
"Eclectic","","Gloves","Mage","Mage","Rare","0","0.00","0.00","0","0.00","0.00","53","47.70","58.30"
"Eclectic","","Gloves","Mage","Mage","Epic","0","0.00","0.00","0","0.00","0.00","148","133.20","162.80"
"Eclectic","","Gloves","Mage","Mage","Unique","0","0.00","0.00","0","0.00","0.00","301","270.90","331.10"
"Eclectic","","Gloves","Mage","Mage","Legendary","0","0.00","0.00","0","0.00","0.00","540","486.00","594.00"
"Eclectic","","Gloves","Mage","Mage","Mythic","0","0.00","0.00","0","0.00","0.00","981","882.90","1,079.10"
"Eligos","","Gloves","Mage","Mage","Normal","0","0.00","0.00","0","0.00","0.00","11","9.90","12.10"
"Eligos","","Gloves","Mage","Mage","Rare","0","0.00","0.00","0","0.00","0.00","53","47.70","58.30"
"Eligos","","Gloves","Mage","Mage","Epic","0","0.00","0.00","0","0.00","0.00","148","133.20","162.80"
"Eligos","","Gloves","Mage","Mage","Unique","0","0.00","0.00","0","0.00","0.00","301","270.90","331.10"
"Eligos","","Gloves","Mage","Mage","Legendary","0","0.00","0.00","0","0.00","0.00","540","486.00","594.00"
"Eligos","","Gloves","Mage","Mage","Mythic","0","0.00","0.00","0","0.00","0.00","981","882.90","1,079.10"
"Muspell","","Gloves","Mage","Mage","Normal","0","0.00","0.00","0","0.00","0.00","11","9.90","12.10"
"Muspell","","Gloves","Mage","Mage","Rare","0","0.00","0.00","0","0.00","0.00","53","47.70","58.30"
"Muspell","","Gloves","Mage","Mage","Epic","0","0.00","0.00","0","0.00","0.00","148","133.20","162.80"
"Muspell","","Gloves","Mage","Mage","Unique","0","0.00","0.00","0","0.00","0.00","301","270.90","331.10"
"Muspell","","Gloves","Mage","Mage","Legendary","0","0.00","0.00","0","0.00","0.00","540","486.00","594.00"
"Muspell","","Gloves","Mage","Mage","Mythic","0","0.00","0.00","0","0.00","0.00","981","882.90","1,079.10"
"Pensalir","","Gloves","Mage","Mage","Normal","0","0.00","0.00","0","0.00","0.00","11","9.90","12.10"
"Pensalir","","Gloves","Mage","Mage","Rare","0","0.00","0.00","0","0.00","0.00","53","47.70","58.30"
"Pensalir","","Gloves","Mage","Mage","Epic","0","0.00","0.00","0","0.00","0.00","148","133.20","162.80"
"Pensalir","","Gloves","Mage","Mage","Unique","0","0.00","0.00","0","0.00","0.00","301","270.90","331.10"
"Pensalir","","Gloves","Mage","Mage","Legendary","0","0.00","0.00","0","0.00","0.00","540","486.00","594.00"
"Pensalir","","Gloves","Mage","Mage","Mythic","0","0.00","0.00","0","0.00","0.00","981","882.90","1,079.10"
"Briser","Bow","Weapon","Bowman","Bowman","Normal","25","22.50","27.50","0","0.00","0.00","0","0.00","0.00"
"Briser","Bow","Weapon","Bowman","Bowman","Rare","201","180.90","221.10","0","0.00","0.00","0","0.00","0.00"
"Briser","Bow","Weapon","Bowman","Bowman","Epic","592","532.80","651.20","0","0.00","0.00","0","0.00","0.00"
"Briser","Bow","Weapon","Bowman","Bowman","Unique","1,197","1,077.30","1,316.70","0","0.00","0.00","0","0.00","0.00"
"Briser","Bow","Weapon","Bowman","Bowman","Legendary","2,073","1,865.70","2,280.30","0","0.00","0.00","0","0.00","0.00"
"Briser","Bow","Weapon","Bowman","Bowman","Mythic","3,444","3,099.60","3,788.40","0","0.00","0.00","0","0.00","0.00"
"Ipos","Bow","Weapon","Bowman","Bowman","Normal","25","22.50","27.50","0","0.00","0.00","0","0.00","0.00"
"Ipos","Bow","Weapon","Bowman","Bowman","Rare","201","180.90","221.10","0","0.00","0.00","0","0.00","0.00"
"Ipos","Bow","Weapon","Bowman","Bowman","Epic","592","532.80","651.20","0","0.00","0.00","0","0.00","0.00"
"Ipos","Bow","Weapon","Bowman","Bowman","Unique","1,197","1,077.30","1,316.70","0","0.00","0.00","0","0.00","0.00"
"Ipos","Bow","Weapon","Bowman","Bowman","Legendary","2,073","1,865.70","2,280.30","0","0.00","0.00","0","0.00","0.00"
"Ipos","Bow","Weapon","Bowman","Bowman","Mythic","3,444","3,099.60","3,788.40","0","0.00","0.00","0","0.00","0.00"
"Jaihin","Bow","Weapon","Bowman","Bowman","Normal","25","22.50","27.50","0","0.00","0.00","0","0.00","0.00"
"Jaihin","Bow","Weapon","Bowman","Bowman","Rare","201","180.90","221.10","0","0.00","0.00","0","0.00","0.00"
"Jaihin","Bow","Weapon","Bowman","Bowman","Epic","592","532.80","651.20","0","0.00","0.00","0","0.00","0.00"
"Jaihin","Bow","Weapon","Bowman","Bowman","Unique","1,197","1,077.30","1,316.70","0","0.00","0.00","0","0.00","0.00"
"Jaihin","Bow","Weapon","Bowman","Bowman","Legendary","2,073","1,865.70","2,280.30","0","0.00","0.00","0","0.00","0.00"
"Jaihin","Bow","Weapon","Bowman","Bowman","Mythic","3,444","3,099.60","3,788.40","0","0.00","0.00","0","0.00","0.00"
"Utgard","Bow","Weapon","Bowman","Bowman","Normal","25","22.50","27.50","0","0.00","0.00","0","0.00","0.00"
"Utgard","Bow","Weapon","Bowman","Bowman","Rare","201","180.90","221.10","0","0.00","0.00","0","0.00","0.00"
"Utgard","Bow","Weapon","Bowman","Bowman","Epic","592","532.80","651.20","0","0.00","0.00","0","0.00","0.00"
"Utgard","Bow","Weapon","Bowman","Bowman","Unique","1,197","1,077.30","1,316.70","0","0.00","0.00","0","0.00","0.00"
"Utgard","Bow","Weapon","Bowman","Bowman","Legendary","2,073","1,865.70","2,280.30","0","0.00","0.00","0","0.00","0.00"
"Utgard","Bow","Weapon","Bowman","Bowman","Mythic","3,444","3,099.60","3,788.40","0","0.00","0.00","0","0.00","0.00"
"","Dualbowgun","Weapon","Mercedes","Bowman","Normal","25","22.50","27.50","0","0.00","0.00","0","0.00","0.00"
"","Dualbowgun","Weapon","Mercedes","Bowman","Rare","201","180.90","221.10","0","0.00","0.00","0","0.00","0.00"
"","Dualbowgun","Weapon","Mercedes","Bowman","Epic","592","532.80","651.20","0","0.00","0.00","0","0.00","0.00"
"","Dualbowgun","Weapon","Mercedes","Bowman","Unique","1,197","1,077.30","1,316.70","0","0.00","0.00","0","0.00","0.00"
"","Dualbowgun","Weapon","Mercedes","Bowman","Legendary","2,073","1,865.70","2,280.30","0","0.00","0.00","0","0.00","0.00"
"","Dualbowgun","Weapon","Mercedes","Bowman","Mythic","3,444","3,099.60","3,788.40","0","0.00","0.00","0","0.00","0.00"
"Briser","Dualbowgun","Weapon","Mercedes","Bowman","Normal","25","22.50","27.50","0","0.00","0.00","0","0.00","0.00"
"Briser","Dualbowgun","Weapon","Mercedes","Bowman","Rare","201","180.90","221.10","0","0.00","0.00","0","0.00","0.00"
"Briser","Dualbowgun","Weapon","Mercedes","Bowman","Epic","592","532.80","651.20","0","0.00","0.00","0","0.00","0.00"
"Briser","Dualbowgun","Weapon","Mercedes","Bowman","Unique","1,197","1,077.30","1,316.70","0","0.00","0.00","0","0.00","0.00"
"Briser","Dualbowgun","Weapon","Mercedes","Bowman","Legendary","2,073","1,865.70","2,280.30","0","0.00","0.00","0","0.00","0.00"
"Briser","Dualbowgun","Weapon","Mercedes","Bowman","Mythic","3,444","3,099.60","3,788.40","0","0.00","0.00","0","0.00","0.00"
"Jaihin","Dualbowgun","Weapon","Mercedes","Bowman","Normal","25","22.50","27.50","0","0.00","0.00","0","0.00","0.00"
"Jaihin","Dualbowgun","Weapon","Mercedes","Bowman","Rare","201","180.90","221.10","0","0.00","0.00","0","0.00","0.00"
"Jaihin","Dualbowgun","Weapon","Mercedes","Bowman","Epic","592","532.80","651.20","0","0.00","0.00","0","0.00","0.00"
"Jaihin","Dualbowgun","Weapon","Mercedes","Bowman","Unique","1,197","1,077.30","1,316.70","0","0.00","0.00","0","0.00","0.00"
"Jaihin","Dualbowgun","Weapon","Mercedes","Bowman","Legendary","2,073","1,865.70","2,280.30","0","0.00","0.00","0","0.00","0.00"
"Jaihin","Dualbowgun","Weapon","Mercedes","Bowman","Mythic","3,444","3,099.60","3,788.40","0","0.00","0.00","0","0.00","0.00"
"Utgard","Dualbowgun","Weapon","Mercedes","Bowman","Normal","25","22.50","27.50","0","0.00","0.00","0","0.00","0.00"
"Utgard","Dualbowgun","Weapon","Mercedes","Bowman","Rare","201","180.90","221.10","0","0.00","0.00","0","0.00","0.00"
"Utgard","Dualbowgun","Weapon","Mercedes","Bowman","Epic","592","532.80","651.20","0","0.00","0.00","0","0.00","0.00"
"Utgard","Dualbowgun","Weapon","Mercedes","Bowman","Unique","1,197","1,077.30","1,316.70","0","0.00","0.00","0","0.00","0.00"
"Utgard","Dualbowgun","Weapon","Mercedes","Bowman","Legendary","2,073","1,865.70","2,280.30","0","0.00","0.00","0","0.00","0.00"
"Utgard","Dualbowgun","Weapon","Mercedes","Bowman","Mythic","3,444","3,099.60","3,788.40","0","0.00","0.00","0","0.00","0.00"
"Eclectic","","Shoes","Bowman","Bowman","Normal","0","0.00","0.00","0","0.00","0.00","11","9.90","12.10"
"Eclectic","","Shoes","Bowman","Bowman","Rare","0","0.00","0.00","0","0.00","0.00","53","47.70","58.30"
"Eclectic","","Shoes","Bowman","Bowman","Epic","0","0.00","0.00","0","0.00","0.00","148","133.20","162.80"
"Eclectic","","Shoes","Bowman","Bowman","Unique","0","0.00","0.00","0","0.00","0.00","301","270.90","331.10"
"Eclectic","","Shoes","Bowman","Bowman","Legendary","0","0.00","0.00","0","0.00","0.00","540","486.00","594.00"
"Eclectic","","Shoes","Bowman","Bowman","Mythic","0","0.00","0.00","0","0.00","0.00","981","882.90","1,079.10"
"Ipos","","Shoes","Bowman","Bowman","Normal","0","0.00","0.00","0","0.00","0.00","11","9.90","12.10"
"Ipos","","Shoes","Bowman","Bowman","Rare","0","0.00","0.00","0","0.00","0.00","53","47.70","58.30"
"Ipos","","Shoes","Bowman","Bowman","Epic","0","0.00","0.00","0","0.00","0.00","148","133.20","162.80"
"Ipos","","Shoes","Bowman","Bowman","Unique","0","0.00","0.00","0","0.00","0.00","301","270.90","331.10"
"Ipos","","Shoes","Bowman","Bowman","Legendary","0","0.00","0.00","0","0.00","0.00","540","486.00","594.00"
"Ipos","","Shoes","Bowman","Bowman","Mythic","0","0.00","0.00","0","0.00","0.00","981","882.90","1,079.10"
"Muspell","","Shoes","Bowman","Bowman","Normal","0","0.00","0.00","0","0.00","0.00","11","9.90","12.10"
"Muspell","","Shoes","Bowman","Bowman","Rare","0","0.00","0.00","0","0.00","0.00","53","47.70","58.30"
"Muspell","","Shoes","Bowman","Bowman","Epic","0","0.00","0.00","0","0.00","0.00","148","133.20","162.80"
"Muspell","","Shoes","Bowman","Bowman","Unique","0","0.00","0.00","0","0.00","0.00","301","270.90","331.10"
"Muspell","","Shoes","Bowman","Bowman","Legendary","0","0.00","0.00","0","0.00","0.00","540","486.00","594.00"
"Muspell","","Shoes","Bowman","Bowman","Mythic","0","0.00","0.00","0","0.00","0.00","981","882.90","1,079.10"
"Pensalir","","Shoes","Bowman","Bowman","Normal","0","0.00","0.00","0","0.00","0.00","11","9.90","12.10"
"Pensalir","","Shoes","Bowman","Bowman","Rare","0","0.00","0.00","0","0.00","0.00","53","47.70","58.30"
"Pensalir","","Shoes","Bowman","Bowman","Epic","0","0.00","0.00","0","0.00","0.00","148","133.20","162.80"
"Pensalir","","Shoes","Bowman","Bowman","Unique","0","0.00","0.00","0","0.00","0.00","301","270.90","331.10"
"Pensalir","","Shoes","Bowman","Bowman","Legendary","0","0.00","0.00","0","0.00","0.00","540","486.00","594.00"
"Pensalir","","Shoes","Bowman","Bowman","Mythic","0","0.00","0.00","0","0.00","0.00","981","882.90","1,079.10"
"Eclectic","","Outfit","Bowman","Bowman","Normal","0","0.00","0.00","0","0.00","0.00","19","17.10","20.90"
"Eclectic","","Outfit","Bowman","Bowman","Rare","0","0.00","0.00","0","0.00","0.00","90","81.00","99.00"
"Eclectic","","Outfit","Bowman","Bowman","Epic","0","0.00","0.00","0","0.00","0.00","249","224.10","273.90"
"Eclectic","","Outfit","Bowman","Bowman","Unique","0","0.00","0.00","0","0.00","0.00","503","452.70","553.30"
"Eclectic","","Outfit","Bowman","Bowman","Legendary","0","0.00","0.00","0","0.00","0.00","902","811.80","992.20"
"Eclectic","","Outfit","Bowman","Bowman","Mythic","0","0.00","0.00","0","0.00","0.00","1,637","1,473.30","1,800.70"
"Ipos","","Outfit","Bowman","Bowman","Normal","0","0.00","0.00","0","0.00","0.00","19","17.10","20.90"
"Ipos","","Outfit","Bowman","Bowman","Rare","0","0.00","0.00","0","0.00","0.00","90","81.00","99.00"
"Ipos","","Outfit","Bowman","Bowman","Epic","0","0.00","0.00","0","0.00","0.00","249","224.10","273.90"
"Ipos","","Outfit","Bowman","Bowman","Unique","0","0.00","0.00","0","0.00","0.00","503","452.70","553.30"
"Ipos","","Outfit","Bowman","Bowman","Legendary","0","0.00","0.00","0","0.00","0.00","902","811.80","992.20"
"Ipos","","Outfit","Bowman","Bowman","Mythic","0","0.00","0.00","0","0.00","0.00","1,637","1,473.30","1,800.70"
"Muspell","","Outfit","Bowman","Bowman","Normal","0","0.00","0.00","0","0.00","0.00","19","17.10","20.90"
"Muspell","","Outfit","Bowman","Bowman","Rare","0","0.00","0.00","0","0.00","0.00","90","81.00","99.00"
"Muspell","","Outfit","Bowman","Bowman","Epic","0","0.00","0.00","0","0.00","0.00","249","224.10","273.90"
"Muspell","","Outfit","Bowman","Bowman","Unique","0","0.00","0.00","0","0.00","0.00","503","452.70","553.30"
"Muspell","","Outfit","Bowman","Bowman","Legendary","0","0.00","0.00","0","0.00","0.00","902","811.80","992.20"
"Muspell","","Outfit","Bowman","Bowman","Mythic","0","0.00","0.00","0","0.00","0.00","1,637","1,473.30","1,800.70"
"Pensalir","","Outfit","Bowman","Bowman","Normal","0","0.00","0.00","0","0.00","0.00","19","17.10","20.90"
"Pensalir","","Outfit","Bowman","Bowman","Rare","0","0.00","0.00","0","0.00","0.00","90","81.00","99.00"
"Pensalir","","Outfit","Bowman","Bowman","Epic","0","0.00","0.00","0","0.00","0.00","249","224.10","273.90"
"Pensalir","","Outfit","Bowman","Bowman","Unique","0","0.00","0.00","0","0.00","0.00","503","452.70","553.30"
"Pensalir","","Outfit","Bowman","Bowman","Legendary","0","0.00","0.00","0","0.00","0.00","902","811.80","992.20"
"Pensalir","","Outfit","Bowman","Bowman","Mythic","0","0.00","0.00","0","0.00","0.00","1,637","1,473.30","1,800.70"
"Eclectic","","Hat","Bowman","Bowman","Normal","0","0.00","0.00","0","0.00","0.00","6","5.40","6.60"
"Eclectic","","Hat","Bowman","Bowman","Rare","0","0.00","0.00","0","0.00","0.00","34","30.60","37.40"
"Eclectic","","Hat","Bowman","Bowman","Epic","0","0.00","0.00","0","0.00","0.00","98","88.20","107.80"
"Eclectic","","Hat","Bowman","Bowman","Unique","0","0.00","0.00","0","0.00","0.00","200","180.00","220.00"
"Eclectic","","Hat","Bowman","Bowman","Legendary","0","0.00","0.00","0","0.00","0.00","359","323.10","394.90"
"Eclectic","","Hat","Bowman","Bowman","Mythic","0","0.00","0.00","0","0.00","0.00","653","587.70","718.30"
"Ipos","","Hat","Bowman","Bowman","Normal","0","0.00","0.00","0","0.00","0.00","6","5.40","6.60"
"Ipos","","Hat","Bowman","Bowman","Rare","0","0.00","0.00","0","0.00","0.00","34","30.60","37.40"
"Ipos","","Hat","Bowman","Bowman","Epic","0","0.00","0.00","0","0.00","0.00","98","88.20","107.80"
"Ipos","","Hat","Bowman","Bowman","Unique","0","0.00","0.00","0","0.00","0.00","200","180.00","220.00"
"Ipos","","Hat","Bowman","Bowman","Legendary","0","0.00","0.00","0","0.00","0.00","359","323.10","394.90"
"Ipos","","Hat","Bowman","Bowman","Mythic","0","0.00","0.00","0","0.00","0.00","653","587.70","718.30"
"Muspell","","Hat","Bowman","Bowman","Normal","0","0.00","0.00","0","0.00","0.00","6","5.40","6.60"
"Muspell","","Hat","Bowman","Bowman","Rare","0","0.00","0.00","0","0.00","0.00","34","30.60","37.40"
"Muspell","","Hat","Bowman","Bowman","Epic","0","0.00","0.00","0","0.00","0.00","98","88.20","107.80"
"Muspell","","Hat","Bowman","Bowman","Unique","0","0.00","0.00","0","0.00","0.00","200","180.00","220.00"
"Muspell","","Hat","Bowman","Bowman","Legendary","0","0.00","0.00","0","0.00","0.00","359","323.10","394.90"
"Muspell","","Hat","Bowman","Bowman","Mythic","0","0.00","0.00","0","0.00","0.00","653","587.70","718.30"
"Pensalir","","Hat","Bowman","Bowman","Normal","0","0.00","0.00","0","0.00","0.00","6","5.40","6.60"
"Pensalir","","Hat","Bowman","Bowman","Rare","0","0.00","0.00","0","0.00","0.00","34","30.60","37.40"
"Pensalir","","Hat","Bowman","Bowman","Epic","0","0.00","0.00","0","0.00","0.00","98","88.20","107.80"
"Pensalir","","Hat","Bowman","Bowman","Unique","0","0.00","0.00","0","0.00","0.00","200","180.00","220.00"
"Pensalir","","Hat","Bowman","Bowman","Legendary","0","0.00","0.00","0","0.00","0.00","359","323.10","394.90"
"Pensalir","","Hat","Bowman","Bowman","Mythic","0","0.00","0.00","0","0.00","0.00","653","587.70","718.30"
"Eclectic","","Gloves","Bowman","Bowman","Normal","0","0.00","0.00","0","0.00","0.00","11","9.90","12.10"
"Eclectic","","Gloves","Bowman","Bowman","Rare","0","0.00","0.00","0","0.00","0.00","53","47.70","58.30"
"Eclectic","","Gloves","Bowman","Bowman","Epic","0","0.00","0.00","0","0.00","0.00","148","133.20","162.80"
"Eclectic","","Gloves","Bowman","Bowman","Unique","0","0.00","0.00","0","0.00","0.00","301","270.90","331.10"
"Eclectic","","Gloves","Bowman","Bowman","Legendary","0","0.00","0.00","0","0.00","0.00","540","486.00","594.00"
"Eclectic","","Gloves","Bowman","Bowman","Mythic","0","0.00","0.00","0","0.00","0.00","981","882.90","1,079.10"
"Ipos","","Gloves","Bowman","Bowman","Normal","0","0.00","0.00","0","0.00","0.00","11","9.90","12.10"
